boost_number,base_price,first_boost_amount,penultimate_boost_amount,last_boost_amount,original_driver_supply,penultimate_driver_supply,last_driver_supply,hour_sin,hour_cos,time_to_ride_start,metro_area_DEN,metro_area_DET,metro_area_DFW,metro_area_LAS,metro_area_LAX,metro_area_MCL,metro_area_MSP,metro_area_NYC,metro_area_PDX,metro_area_SDF,metro_area_SFO,metro_area_STL,metro_area_TPA,day_of_week_1,day_of_week_2,day_of_week_3,day_of_week_4,day_of_week_5,day_of_week_6
1,25.0,0.0,0.0,2.08,188,188,181,0.9659258262890683,0.25881904510252074,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2,35.0,0.0,1.78,2.58,91,88,116,1.0,6.123233995736766e-17,36.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3,10.0,0.0,2.02,1.6,193,255,236,0.9659258262890683,-0.25881904510252063,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5,14.0,0.0,1.8,1.91,151,153,144,0.8660254037844388,-0.4999999999999998,36.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2,25.0,0.0,1.6,1.68,231,189,181,0.7071067811865476,-0.7071067811865475,36.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3,48.5,0.0,1.62,1.67,261,253,227,0.49999999999999994,-0.8660254037844387,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
8,14.0,0.0,1.76,1.75,194,201,209,0.258819045102521,-0.9659258262890682,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3,35.0,0.0,2.02,1.98,133,165,133,1.2246467991473532e-16,-1.0,36.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
9,12.0,0.0,2.47,2.33,122,120,112,-0.2588190451025208,-0.9659258262890683,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3,48.5,0.0,1.69,1.78,152,138,181,-0.4999999999999998,-0.8660254037844388,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3,25.0,0.0,2.36,1.96,92,81,93,-0.7071067811865471,-0.7071067811865479,36.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,48.5,0.0,1.62,1.62,318,279,338,-0.8660254037844384,-0.5000000000000004,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,35.0,0.0,1.62,1.62,117,138,147,-0.9659258262890683,-0.25881904510252063,36.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
10,25.0,0.0,1.7,1.77,167,157,130,-1.0,-1.8369701987210297e-16,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2,48.5,0.0,1.92,2.39,194,201,164,-0.9659258262890684,0.2588190451025203,36.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10,12.0,0.0,1.77,1.86,102,141,105,-0.8660254037844386,0.5,36.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,48.5,0.0,1.97,1.84,124,144,170,-0.7071067811865477,0.7071067811865474,36.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,14.0,0.0,2.02,1.77,109,103,98,-0.5000000000000004,0.8660254037844384,36.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2,14.0,0.0,1.68,1.68,271,237,204,-0.2588190451025215,0.9659258262890681,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4,25.0,0.0,1.97,1.72,282,297,257,0.0,1.0,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4,35.0,0.0,2.27,2.7,116,126,108,0.25881904510252074,0.9659258262890683,36.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,12.0,0.0,1.75,2.14,130,158,140,0.49999999999999994,0.8660254037844387,36.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
7,16.0,0.0,1.78,1.88,144,179,187,0.7071067811865475,0.7071067811865476,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5,14.0,0.0,2.06,1.76,110,149,148,0.8660254037844386,0.5000000000000001,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7,48.5,0.0,1.89,1.72,170,130,165,0.9659258262890683,0.25881904510252074,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8,16.0,0.0,1.6,1.59,601,647,680,1.0,6.123233995736766e-17,36.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,48.5,0.0,2.11,1.76,155,170,130,0.9659258262890683,-0.25881904510252063,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7,25.0,0.0,1.93,1.72,144,129,151,0.8660254037844388,-0.4999999999999998,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,16.0,0.0,1.71,1.74,273,290,292,0.7071067811865476,-0.7071067811865475,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5,35.0,0.0,1.75,2.36,135,135,184,0.49999999999999994,-0.8660254037844387,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7,48.5,0.0,2.16,2.43,138,124,96,0.258819045102521,-0.9659258262890682,36.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,35.0,0.0,1.88,1.98,179,168,144,1.2246467991473532e-16,-1.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7,48.5,0.0,1.61,2.39,197,156,187,-0.2588190451025208,-0.9659258262890683,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
9,16.0,0.0,1.76,1.82,142,122,142,-0.4999999999999998,-0.8660254037844388,36.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,35.0,0.0,1.63,1.91,180,167,168,-0.7071067811865471,-0.7071067811865479,36.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,14.0,0.0,1.73,1.77,164,136,141,-0.8660254037844384,-0.5000000000000004,36.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,25.0,0.0,1.53,1.9,167,198,153,-0.9659258262890683,-0.25881904510252063,36.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,16.0,0.0,1.79,1.61,252,256,249,-1.0,-1.8369701987210297e-16,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,48.5,0.0,2.04,2.0,126,151,116,-0.9659258262890684,0.2588190451025203,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,14.0,0.0,0.0,4.91,102,102,86,-0.8660254037844386,0.5,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,48.5,0.0,1.78,2.85,141,173,136,-0.7071067811865477,0.7071067811865474,36.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,16.0,0.0,0.0,1.72,97,97,131,-0.5000000000000004,0.8660254037844384,36.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,48.5,0.0,1.75,1.76,205,184,201,-0.2588190451025215,0.9659258262890681,36.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3,14.0,0.0,1.83,1.84,242,286,263,0.0,1.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,35.0,0.0,1.68,1.91,162,189,161,0.25881904510252074,0.9659258262890683,36.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10,35.0,0.0,1.71,1.83,129,130,131,0.49999999999999994,0.8660254037844387,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,25.0,0.0,1.79,2.06,155,215,199,0.7071067811865475,0.7071067811865476,36.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,48.5,0.0,1.6,1.68,272,270,290,0.8660254037844386,0.5000000000000001,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10,35.0,0.0,1.87,1.71,221,165,194,0.9659258262890683,0.25881904510252074,36.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,12.0,0.0,1.95,1.88,146,104,126,1.0,6.123233995736766e-17,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8,14.0,0.0,1.85,1.95,108,105,118,0.9659258262890683,-0.25881904510252063,36.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2,14.0,0.0,1.81,1.67,165,200,205,0.8660254037844388,-0.4999999999999998,36.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5,16.0,0.0,1.95,1.68,118,131,137,0.7071067811865476,-0.7071067811865475,36.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,25.0,0.0,1.88,2.05,98,85,107,0.49999999999999994,-0.8660254037844387,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,10.0,0.0,1.54,1.54,613,839,711,0.258819045102521,-0.9659258262890682,36.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,35.0,0.0,1.88,1.89,99,110,104,1.2246467991473532e-16,-1.0,36.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,10.0,0.0,0.0,0.0,205,205,205,-0.2588190451025208,-0.9659258262890683,36.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,12.0,0.0,3.04,1.88,79,95,101,-0.4999999999999998,-0.8660254037844388,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,25.0,0.0,1.8,1.65,141,154,159,-0.7071067811865471,-0.7071067811865479,36.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,14.0,0.0,2.07,1.72,81,106,113,-0.8660254037844384,-0.5000000000000004,36.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4,10.0,0.0,1.7,1.84,176,162,155,-0.9659258262890683,-0.25881904510252063,36.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,12.0,0.0,0.0,0.0,284,284,284,-1.0,-1.8369701987210297e-16,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,25.0,0.0,1.88,1.64,146,150,188,-0.9659258262890684,0.2588190451025203,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6,12.0,0.0,1.72,2.11,92,103,88,-0.8660254037844386,0.5,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,35.0,0.0,1.6,1.84,250,246,262,-0.7071067811865477,0.7071067811865474,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8,10.0,0.0,1.7,1.75,158,146,126,-0.5000000000000004,0.8660254037844384,36.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
9,16.0,0.0,1.91,1.74,106,129,121,-0.2588190451025215,0.9659258262890681,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,16.0,0.0,0.0,0.0,78,78,78,0.0,1.0,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,25.0,0.0,2.07,1.78,170,155,161,0.25881904510252074,0.9659258262890683,36.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,12.0,0.0,1.61,1.66,182,238,201,0.49999999999999994,0.8660254037844387,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6,14.0,0.0,1.86,1.65,220,228,225,0.7071067811865475,0.7071067811865476,36.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,10.0,0.0,1.88,1.81,148,163,131,0.8660254037844386,0.5000000000000001,36.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,16.0,0.0,1.74,2.23,119,94,88,0.9659258262890683,0.25881904510252074,36.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9,16.0,0.0,1.67,1.92,255,194,244,1.0,6.123233995736766e-17,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9,12.0,0.0,1.71,2.02,208,157,203,0.9659258262890683,-0.25881904510252063,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7,16.0,0.0,1.68,1.94,176,219,179,0.8660254037844388,-0.4999999999999998,36.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,48.5,0.0,2.16,2.26,91,103,73,0.7071067811865476,-0.7071067811865475,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,12.0,0.0,0.0,0.0,229,229,229,0.49999999999999994,-0.8660254037844387,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,10.0,0.0,1.6,1.58,841,808,730,0.258819045102521,-0.9659258262890682,36.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,12.0,0.0,2.02,1.72,111,91,102,1.2246467991473532e-16,-1.0,36.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6,16.0,0.0,1.66,1.87,97,103,103,-0.2588190451025208,-0.9659258262890683,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,12.0,0.0,2.04,2.15,86,106,86,-0.4999999999999998,-0.8660254037844388,36.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3,16.0,0.0,2.32,1.73,193,172,176,-0.7071067811865471,-0.7071067811865479,36.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,35.0,0.0,1.84,2.93,96,101,78,-0.8660254037844384,-0.5000000000000004,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,25.0,0.0,1.57,1.66,276,262,220,-0.9659258262890683,-0.25881904510252063,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9,16.0,0.0,1.83,1.89,132,124,99,-1.0,-1.8369701987210297e-16,36.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,48.5,0.0,0.0,1.64,152,152,191,-0.9659258262890684,0.2588190451025203,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7,48.5,0.0,1.85,1.66,233,211,187,-0.8660254037844386,0.5,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,48.5,0.0,1.75,1.61,137,116,97,-0.7071067811865477,0.7071067811865474,36.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,48.5,0.0,1.78,1.64,192,190,190,-0.5000000000000004,0.8660254037844384,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,16.0,0.0,0.0,1.77,289,289,241,-0.2588190451025215,0.9659258262890681,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6,16.0,0.0,2.07,1.91,204,181,221,0.0,1.0,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,25.0,0.0,1.55,1.52,829,628,867,0.25881904510252074,0.9659258262890683,36.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,35.0,0.0,1.85,1.74,174,209,187,0.49999999999999994,0.8660254037844387,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,14.0,0.0,1.8,1.71,91,97,89,0.7071067811865475,0.7071067811865476,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16.0,0.0,2.0,2.11,98,96,82,0.8660254037844386,0.5000000000000001,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14.0,0.0,0.0,1.91,128,128,114,0.9659258262890683,0.25881904510252074,36.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,10.0,0.0,1.91,2.67,141,145,121,1.0,6.123233995736766e-17,36.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,35.0,0.0,2.04,1.68,110,116,87,0.9659258262890683,-0.25881904510252063,36.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,12.0,0.0,1.83,1.74,178,146,171,0.8660254037844388,-0.4999999999999998,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,14.0,0.0,0.0,1.59,303,303,313,0.7071067811865476,-0.7071067811865475,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,48.5,0.0,1.97,1.76,222,175,157,0.49999999999999994,-0.8660254037844387,36.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,35.0,0.0,2.01,1.76,115,126,124,0.258819045102521,-0.9659258262890682,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,10.0,0.0,1.98,2.08,134,119,106,1.2246467991473532e-16,-1.0,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,35.0,0.0,1.84,1.82,170,148,173,-0.2588190451025208,-0.9659258262890683,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,12.0,0.0,0.0,1.77,205,205,193,-0.4999999999999998,-0.8660254037844388,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,16.0,0.0,1.59,1.52,774,740,846,-0.7071067811865471,-0.7071067811865479,36.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,16.0,0.0,2.09,1.87,214,189,255,-0.8660254037844384,-0.5000000000000004,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,48.5,0.0,0.0,0.0,213,213,213,-0.9659258262890683,-0.25881904510252063,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,16.0,0.0,1.56,1.63,614,734,758,-1.0,-1.8369701987210297e-16,36.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,25.0,0.0,2.55,1.99,119,87,116,-0.9659258262890684,0.2588190451025203,36.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,25.0,0.0,2.01,2.53,100,73,104,-0.8660254037844386,0.5,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,25.0,0.0,1.78,1.81,107,99,86,-0.7071067811865477,0.7071067811865474,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,48.5,0.0,1.66,1.88,294,270,218,-0.5000000000000004,0.8660254037844384,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7,25.0,0.0,1.83,1.68,188,186,213,-0.2588190451025215,0.9659258262890681,36.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,10.0,0.0,1.78,1.83,126,141,167,0.0,1.0,36.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
10,48.5,0.0,1.76,1.72,215,178,185,0.25881904510252074,0.9659258262890683,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,35.0,0.0,0.0,0.0,98,98,98,0.49999999999999994,0.8660254037844387,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8,10.0,0.0,1.87,2.22,141,138,119,0.7071067811865475,0.7071067811865476,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3,16.0,0.0,1.83,1.69,191,220,216,0.8660254037844386,0.5000000000000001,36.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
8,12.0,0.0,1.61,1.61,341,315,300,0.9659258262890683,0.25881904510252074,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8,25.0,0.0,1.82,1.85,126,105,112,1.0,6.123233995736766e-17,36.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8,35.0,0.0,1.6,2.11,185,163,169,0.9659258262890683,-0.25881904510252063,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
8,12.0,0.0,1.81,1.97,137,127,134,0.8660254037844388,-0.4999999999999998,36.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
6,48.5,0.0,1.7,1.64,320,248,286,0.7071067811865476,-0.7071067811865475,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,48.5,0.0,1.98,1.78,220,157,220,0.49999999999999994,-0.8660254037844387,36.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,10.0,0.0,2.06,1.64,155,201,196,0.258819045102521,-0.9659258262890682,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
7,25.0,0.0,1.87,1.95,112,118,153,1.2246467991473532e-16,-1.0,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,48.5,0.0,0.0,0.0,105,105,105,-0.2588190451025208,-0.9659258262890683,36.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7,10.0,0.0,3.84,3.12,90,100,97,-0.4999999999999998,-0.8660254037844388,36.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4,10.0,0.0,1.83,2.57,232,187,231,-0.7071067811865471,-0.7071067811865479,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
3,14.0,0.0,1.91,1.62,158,156,194,-0.8660254037844384,-0.5000000000000004,36.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10,35.0,0.0,1.76,1.93,140,139,136,-0.9659258262890683,-0.25881904510252063,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3,10.0,0.0,1.85,1.75,179,225,245,-1.0,-1.8369701987210297e-16,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
7,16.0,0.0,1.74,1.56,601,658,657,-0.9659258262890684,0.2588190451025203,36.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,48.5,0.0,0.0,1.79,197,197,169,-0.8660254037844386,0.5,36.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6,10.0,0.0,1.97,2.07,184,156,177,-0.7071067811865477,0.7071067811865474,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
10,25.0,0.0,1.73,1.81,242,288,235,-0.5000000000000004,0.8660254037844384,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,48.5,0.0,0.0,1.71,214,214,180,-0.2588190451025215,0.9659258262890681,36.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,48.5,0.0,2.15,1.85,99,129,112,0.0,1.0,36.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10,16.0,0.0,1.99,1.95,103,94,105,0.25881904510252074,0.9659258262890683,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,10.0,0.0,1.66,1.91,151,137,106,0.49999999999999994,0.8660254037844387,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4,16.0,0.0,1.67,1.69,262,217,259,0.7071067811865475,0.7071067811865476,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,10.0,0.0,0.0,0.0,234,234,234,0.8660254037844386,0.5000000000000001,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5,35.0,0.0,2.12,1.64,151,143,137,0.9659258262890683,0.25881904510252074,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,16.0,0.0,0.0,1.84,151,151,137,1.0,6.123233995736766e-17,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7,12.0,0.0,1.66,1.56,889,629,739,0.9659258262890683,-0.25881904510252063,36.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,14.0,0.0,0.0,0.0,169,169,169,0.8660254037844388,-0.4999999999999998,36.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,16.0,0.0,1.9,1.97,145,147,145,0.7071067811865476,-0.7071067811865475,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7,25.0,0.0,1.86,1.63,159,149,123,0.49999999999999994,-0.8660254037844387,36.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
10,14.0,0.0,1.73,1.94,151,202,214,0.258819045102521,-0.9659258262890682,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
7,14.0,0.0,1.71,2.16,129,126,133,1.2246467991473532e-16,-1.0,36.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,10.0,0.0,1.59,1.83,216,218,153,-0.2588190451025208,-0.9659258262890683,36.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,16.0,0.0,1.8,1.61,180,213,193,-0.4999999999999998,-0.8660254037844388,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
7,35.0,0.0,1.63,1.83,164,239,213,-0.7071067811865471,-0.7071067811865479,36.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7,48.5,0.0,2.12,1.84,213,170,200,-0.8660254037844384,-0.5000000000000004,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3,14.0,0.0,2.1,2.03,107,154,153,-0.9659258262890683,-0.25881904510252063,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,25.0,0.0,0.0,0.0,124,124,124,-1.0,-1.8369701987210297e-16,36.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10,35.0,0.0,1.66,1.59,217,213,214,-0.9659258262890684,0.2588190451025203,36.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6,35.0,0.0,1.8,1.89,224,176,214,-0.8660254037844386,0.5,36.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10,25.0,0.0,1.64,2.16,143,161,183,-0.7071067811865477,0.7071067811865474,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,48.5,0.0,0.0,0.0,275,275,275,-0.5000000000000004,0.8660254037844384,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7,25.0,0.0,1.93,1.81,164,141,154,-0.2588190451025215,0.9659258262890681,36.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
